Lob F Name,Lob L Name,Report,Pub Off,Recipient,Date,Type,Description,Cost,Principal,Amend Reason,Amend Indv ID,If Amended,Indv ID
Jorgen,Schlemeier,Jun-13,,"DAVIS, CHARLIE  - Representative",6/15/2013,"Meals, Food, & Beverage",Sponsor MO Patriot Guard Rally,"$1,500.00 ",AMERISTAR CASINO HOTEL KANSAS CITY INC,,0,Not Amended,36858
Jorgen,Schlemeier,Jun-13,,"KELLY, CHRIS - Representative",6/3/2013,"Meals, Food, & Beverage",Breakfast,$17.07 ,MISSOURI PHARMACY ASSOCIATION,,0,Not Amended,36859
Jorgen,Schlemeier,Jun-13,,"BARNES, JASON (JAY)  - Representative",6/3/2013,"Meals, Food, & Beverage",Lunch ,$17.54 ,MISSOURI PHARMACY ASSOCIATION,,0,Not Amended,36988
Jorgen,Schlemeier,Jul-13,"ROMINE, GARY  - Senator",Brad Green - Employee or Staff,7/22/2013,"Meals, Food, & Beverage",Lunch,$14.10 ,MISSOURI PHARMACY ASSOCIATION,,0,Not Amended,37459
Jorgen,Schlemeier,Jul-13,,"BARNES, JASON (JAY)  - Representative",7/23/2013,"Meals, Food, & Beverage",Lunch,$4.79 ,MISSOURI PHARMACY ASSOCIATION,,0,Not Amended,37460
Jorgen,Schlemeier,Jul-13,,"BARNES, JASON (JAY)  - Representative",7/23/2013,"Meals, Food, & Beverage",Lunch,$4.79 ,MISSOURI DENTAL ASSOCIATION,,0,Not Amended,37460
Jorgen,Schlemeier,Jul-13,,"BARNES, JASON (JAY)  - Representative",7/23/2013,"Meals, Food, & Beverage",Lunch,$4.79 ,MISSOURI RESIDENTIAL CARE ASSOCIATION D/B/A ,,0,Not Amended,37460
Jorgen,Schlemeier,Jul-13,,"BARNES, JASON (JAY)  - Representative",7/23/2013,"Meals, Food, & Beverage",Lunch,$4.79 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS,,0,Not Amended,37460
Jorgen,Schlemeier,Jul-13,,"FUNDERBURK, DOUG - Representative",7/8/2013,"Meals, Food, & Beverage",Dinner,$27.30 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,,0,Not Amended,37461
Jorgen,Schlemeier,Jul-13,,"FUNDERBURK, DOUG - Representative",7/8/2013,"Meals, Food, & Beverage",Dinner,$27.29 ,AMEREN MISSOURI ,,0,Not Amended,37461
Jorgen,Schlemeier,Jul-13,,"ZERR, ANNE - Representative",7/8/2013,"Meals, Food, & Beverage",Dinner,$27.29 ,AMEREN MISSOURI ,,0,Not Amended,37462
Jorgen,Schlemeier,Jul-13,,"ZERR, ANNE - Representative",7/8/2013,"Meals, Food, & Beverage",Dinner,$27.30 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,,0,Not Amended,37462
Jorgen,Schlemeier,Jul-13,,"PARSON, MIKE - Senator",7/10/2013,Travel,Lodging ,$50.98 ,MISSOURI RAILROAD ASSOCIATION,,0,Not Amended,37468
Jorgen,Schlemeier,Jul-13,,"PARSON, MIKE - Senator",7/10/2013,Travel,Lodging ,$50.98 ,MISSOURI PHARMACY ASSOCIATION,,0,Not Amended,37468
Jorgen,Schlemeier,Jul-13,,"PARSON, MIKE - Senator",7/10/2013,Travel,Lodging ,$50.97 ,INDEPENDENT COLLEGES & UNIVERSITIES OF MISSOURI,,0,Not Amended,37468
Jorgen,Schlemeier,Aug-13,,"ELMER, KEVIN  - Representative",8/16/2013,"Meals, Food, & Beverage",Drink,$1.67 ,MISSOURI PHARMACY ASSOCIATION,,0,Not Amended,37764
Jorgen,Schlemeier,Aug-13,,"STREAM, RICK - Representative",8/16/2013,"Meals, Food, & Beverage",Dinner ,$10.48 ,MISSOURI PHARMACY ASSOCIATION,,0,Not Amended,37765
Jorgen,Schlemeier,Aug-13,,"BARNES, JASON (JAY)  - Representative",8/16/2013,"Meals, Food, & Beverage",Dinner ,$10.48 ,MISSOURI PHARMACY ASSOCIATION,,0,Not Amended,37766
Jorgen,Schlemeier,Aug-13,,"DAVIS, CHARLIE  - Representative",8/16/2013,"Meals, Food, & Beverage",Dinner ,$10.48 ,MISSOURI PHARMACY ASSOCIATION,,0,Not Amended,37767
Jorgen,Schlemeier,Aug-13,"STREAM, RICK - Representative",David Willis  - Employee or Staff,8/16/2013,"Meals, Food, & Beverage",Dinner ,$10.48 ,MISSOURI PHARMACY ASSOCIATION,,0,Not Amended,37768
Jorgen,Schlemeier,Aug-13,"JONES, TIMOTHY W - Representative",Kenny Ross - Employee or Staff,8/21/2013,"Meals, Food, & Beverage",NULL,($24.28),MISSOURI DENTAL ASSOCIATION,entry error,37946,Amended,37951
Jorgen,Schlemeier,Aug-13,"JONES, TIMOTHY W - Representative",Kenny Ross - Employee or Staff,8/21/2013,"Meals, Food, & Beverage",NULL,($24.27),AMERISTAR CASINO HOTEL KANSAS CITY INC,entry error,37946,Amended,37951
Jorgen,Schlemeier,Aug-13,"JONES, TIMOTHY W - Representative",Kenny Ross - Employee or Staff,8/21/2013,"Meals, Food, & Beverage",NULL,($24.27),MISSOURI COLLEGE OF EMERGENCY PHYSICIANS,entry error,37946,Amended,37951
Jorgen,Schlemeier,Aug-13,"JONES, TIMOTHY W - Representative",Kenny Ross - Employee or Staff,8/21/2013,"Meals, Food, & Beverage",Lunch,$4.04 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS,New Entry,0,Not Amended,37955
Jorgen,Schlemeier,Aug-13,"JONES, TIMOTHY W - Representative",Kenny Ross - Employee or Staff,8/21/2013,"Meals, Food, & Beverage",Lunch,$4.04 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,New Entry,0,Not Amended,37955
Jorgen,Schlemeier,Aug-13,"JONES, TIMOTHY W - Representative",Kenny Ross - Employee or Staff,8/21/2013,"Meals, Food, & Beverage",Lunch,$4.05 ,MISSOURI DENTAL ASSOCIATION,New Entry,0,Not Amended,37955
Jorgen,Schlemeier,Aug-13,"JONES, TIMOTHY W - Representative",Kenny Ross - Employee or Staff,8/21/2013,"Meals, Food, & Beverage",Lunch,$24.27 ,MISSOURI COLLEGE OF EMERGENCY PHYSICIANS,,0,Amended,37946
Jorgen,Schlemeier,Aug-13,"JONES, TIMOTHY W - Representative",Kenny Ross - Employee or Staff,8/21/2013,"Meals, Food, & Beverage",Lunch,$24.27 ,AMERISTAR CASINO HOTEL KANSAS CITY INC,,0,Amended,37946
Jorgen,Schlemeier,Aug-13,"JONES, TIMOTHY W - Representative",Kenny Ross - Employee or Staff,8/21/2013,"Meals, Food, & Beverage",Lunch,$24.28 ,MISSOURI DENTAL ASSOCIATION,,0,Amended,37946
Jorgen,Schlemeier,Aug-13,,"PETERS, JOSHUA - Representative",8/24/2013,"Meals, Food, & Beverage",Lunch for Town Hall Meeting,$50.00 ,MISSOURI RESIDENTIAL CARE ASSOCIATION D/B/A ,,0,Not Amended,37915
Jorgen,Schlemeier,Aug-13,,"PETERS, JOSHUA - Representative",8/24/2013,"Meals, Food, & Beverage",Lunch for Town Hall Meeting,$50.00 ,MISSOURI PHARMACY ASSOCIATION,,0,Not Amended,37915
Jorgen,Schlemeier,Aug-13,,"PETERS, JOSHUA - Representative",8/24/2013,"Meals, Food, & Beverage",Lunch for Town Hall Meeting,$50.00 ,MISSOURI DENTAL ASSOCIATION,,0,Not Amended,37915
Jorgen,Schlemeier,Aug-13,,"DIEHL, JOHN J JR - Representative",8/28/2013,"Meals, Food, & Beverage",Lunch,$9.06 ,MISSOURI FIRE SERVICE ALLIANCE,,0,Not Amended,37913
Terry,Schlemeier,Feb-13,,"HODGES, STEVE - Representative",2/26/2013,"Meals, Food, & Beverage",Beverage,$108.00 ,AMERENUE,,0,Not Amended,31121
Terry,Schlemeier,Feb-13,,"WALSH, GINA  - Senator",2/20/2013,"Meals, Food, & Beverage",Meal,$18.00 ,MEM - MO EMPLOYER`S MUTUAL,,0,Not Amended,31117
Terry,Schlemeier,Feb-13,,"MCKENNA, RYAN - Senator",2/19/2013,"Meals, Food, & Beverage",Meal,$30.00 ,MEM - MO EMPLOYER`S MUTUAL,,0,Not Amended,31115
Terry,Schlemeier,Feb-13,,"WEBBER, STEPHEN - Representative",2/27/2013,"Meals, Food, & Beverage",Meal,$15.00 ,MEM - MO EMPLOYER`S MUTUAL,,0,Not Amended,31111
Terry,Schlemeier,Mar-13,,"WALSH, GINA  - Senator",3/6/2013,"Meals, Food, & Beverage",meal,$8.50 ,MEM - MO EMPLOYER`S MUTUAL,,0,Not Amended,32224
Terry,Schlemeier,Mar-13,,"MCKENNA, RYAN - Senator",3/5/2013,"Meals, Food, & Beverage",Meal,$23.00 ,MEM - MO EMPLOYER`S MUTUAL,,0,Not Amended,32225
Terry,Schlemeier,Mar-13,,"FUNDERBURK, DOUG - Representative",3/6/2013,"Meals, Food, & Beverage",Meal,$43.99 ,AMERENUE,,0,Not Amended,32226
Terry,Schlemeier,Apr-13,,"WALSH, GINA  - Senator",4/10/2013,"Meals, Food, & Beverage",Lunch,$11.89 ,AMERENUE,,0,Not Amended,34717
Terry,Schlemeier,Apr-13,,"WEBBER, STEPHEN - Representative",4/26/2013,"Meals, Food, & Beverage",Dinner,$12.45 ,AMERENUE,,0,Not Amended,34720
Brian,Schmidt,Feb-13,,"ZERR, ANNE - Representative",2/12/2013,"Meals, Food, & Beverage",,$7.50 ,HUSCH BLACKWELL LLP,,0,Not Amended,31307
Brian,Schmidt,Feb-13,,"SCHMITT, ERIC - Senator",2/26/2013,"Meals, Food, & Beverage",,$9.27 ,COLLABORATIVE FOR A LOW COST DIGITAL FUTURE,,0,Not Amended,31308
Brian,Schmidt,Feb-13,"SCHMITT, ERIC - Senator",Kack Haslag - Employee or Staff,2/26/2013,"Meals, Food, & Beverage",,$9.27 ,COLLABORATIVE FOR A LOW COST DIGITAL FUTURE,,0,Not Amended,31309
Brian,Schmidt,Feb-13,"SCHMITT, ERIC - Senator",Matt Panik - Employee or Staff,2/26/2013,"Meals, Food, & Beverage",,$9.27 ,COLLABORATIVE FOR A LOW COST DIGITAL FUTURE,,0,Not Amended,31310
Brian,Schmidt,Feb-13,,"MCKENNA, RYAN - Senator",2/22/2013,"Meals, Food, & Beverage",,$5.25 ,HUSCH BLACKWELL LLP,,0,Not Amended,31311
Brian,Schmidt,Feb-13,,"MCKENNA, TIMOTHY  - Representative",2/26/2013,"Meals, Food, & Beverage",,$5.25 ,HUSCH BLACKWELL LLP,,0,Not Amended,31312
Brian,Schmidt,Feb-13,"ENGLUND, VICKI LORENZ - Representative",Ryan Burke - Employee or Staff,2/22/2013,"Meals, Food, & Beverage",,$5.25 ,HUSCH BLACKWELL LLP,,0,Not Amended,31313
Brian,Schmidt,Feb-13,"LAGER, BRAD - Senator",Rich Germinder - Employee or Staff,2/25/2013,"Meals, Food, & Beverage",,$13.83 ,COLLABORATIVE FOR A LOW COST DIGITAL FUTURE,,0,Not Amended,31314
Brian,Schmidt,Mar-13,,"CHAPPELLE-NADAL, MARIA N. - Senator",3/5/2013,"Meals, Food, & Beverage",,$5.00 ,MISSOURI WONK LLC,,0,Not Amended,32820
Brian,Schmidt,Mar-13,,"MCKENNA, RYAN - Senator",3/14/2013,Gift,,$25.00 ,AMERICAN FEDERATION OF TEACHERS,,0,Not Amended,32821
Brian,Schmidt,Mar-13,,"MCKENNA, RYAN - Senator",3/14/2013,"Meals, Food, & Beverage",,$5.00 ,MISSOURI WONK LLC,,0,Not Amended,32822
Brian,Schmidt,Mar-13,,"MCKENNA, TIMOTHY  - Representative",3/14/2013,"Meals, Food, & Beverage",,$5.00 ,MISSOURI WONK LLC,,0,Not Amended,32825
Brian,Schmidt,Mar-13,"ENGLUND, VICKI LORENZ - Representative",Ryan Burke - Employee or Staff,3/14/2013,"Meals, Food, & Beverage",,$5.00 ,MISSOURI WONK LLC,,0,Not Amended,32826
Brian,Schmidt,Mar-13,Senate Minority Caucus - Public Official,Don Thalhuber - Employee or Staff,3/7/2013,"Meals, Food, & Beverage",,$20.00 ,MISSOURI WONK LLC,,0,Not Amended,32834
Brian,Schmidt,Mar-13,,"CHAPPELLE-NADAL, MARIA N. - Senator",3/13/2013,"Meals, Food, & Beverage",,$38.09 ,MISSOURI WONK LLC,,0,Not Amended,32829
Brian,Schmidt,Apr-13,"DEMPSEY, TOM - Senator",Ryan Nonnemaker - Employee or Staff,4/26/2013,"Meals, Food, & Beverage",,$3.00 ,MISSOURI BUDGET PROJECT,,0,Not Amended,34909
Brian,Schmidt,Apr-13,"DEMPSEY, TOM - Senator",Mark Tucker - Employee or Staff,4/26/2013,"Meals, Food, & Beverage",,$21.00 ,MISSOURI WONK LLC,,0,Not Amended,34911
Brian,Schmidt,Apr-13,,"KEENEY, SHELLEY (WHITE) - Representative",4/26/2013,"Meals, Food, & Beverage",,$3.00 ,MISSOURI WONK LLC,,0,Not Amended,34914
Brian,Schmidt,Apr-13,"ENGLUND, VICKI LORENZ - Representative",Ryan Burke - Employee or Staff,4/25/2013,"Meals, Food, & Beverage",,$10.00 ,MISSOURI WONK LLC,,0,Not Amended,34907
Brian,Schmidt,Apr-13,,"MCKENNA, RYAN - Senator",4/25/2013,"Meals, Food, & Beverage",,$10.00 ,MISSOURI WONK LLC,,0,Not Amended,34904
Brian,Schmidt,Apr-13,"CURLS, SHALONN (KIKI) - Senator",Megan Browning - Employee or Staff,4/25/2013,"Meals, Food, & Beverage",,$5.00 ,MISSOURI WONK LLC,,0,Not Amended,34905
Brian,Schmidt,Apr-13,"REHDER, HOLLY  - Representative",Caroline McClung - Employee or Staff,4/8/2013,"Meals, Food, & Beverage",,$5.00 ,MISSOURI WONK LLC,,0,Amended,34886
Brian,Schmidt,Apr-13,,"HAAHR, ELIJAH  - Representative",4/8/2013,"Meals, Food, & Beverage",,$3.50 ,MISSOURI WONK LLC,,0,Amended,34892
Brian,Schmidt,Apr-13,,"MILLER, ROCKY  - Representative",4/8/2013,"Meals, Food, & Beverage",,$3.50 ,MISSOURI WONK LLC,,0,Not Amended,34889
Brian,Schmidt,Apr-13,,"MCKENNA, RYAN - Senator",4/8/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI WONK LLC,,0,Not Amended,34898
Brian,Schmidt,Apr-13,,"SCHMITT, ERIC - Senator",4/8/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI WONK LLC,,0,Not Amended,34899
Brian,Schmidt,Apr-13,"CURLS, SHALONN (KIKI) - Senator",John Bowman - Employee or Staff,4/8/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI WONK LLC,,0,Not Amended,34900
Brian,Schmidt,Apr-13,,"ENGLUND, VICKI LORENZ - Representative",4/8/2013,"Meals, Food, & Beverage",,$3.50 ,AMERICAN FEDERATION OF TEACHERS,,0,Not Amended,34901
Brian,Schmidt,Apr-13,,"CHAPPELLE-NADAL, MARIA N. - Senator",4/4/2013,"Meals, Food, & Beverage",,$27.00 ,MISSOURI WONK LLC,,0,Not Amended,34871
Brian,Schmidt,Apr-13,"REHDER, HOLLY  - Representative",Caroline McClung - Employee or Staff,4/8/2013,"Meals, Food, & Beverage",NULL,($5.00),MISSOURI WONK LLC,Error,34886,Amended,35093
Brian,Schmidt,Apr-13,,"HAAHR, ELIJAH  - Representative",4/8/2013,"Meals, Food, & Beverage",NULL,($3.50),MISSOURI WONK LLC,Reimbursed for expense,34892,Amended,35094
Brian,Schmidt,May-13,,"MCKENNA, RYAN - Senator",5/9/2013,"Meals, Food, & Beverage",,$10.00 ,MISSOURI WONK LLC,,0,Not Amended,35878
Brian,Schmidt,May-13,,"MCKENNA, RYAN - Senator",5/17/2013,"Meals, Food, & Beverage",,$5.00 ,MISSOURI WONK LLC,,0,Not Amended,35879
Brian,Schmidt,May-13,,"SCHMITT, ERIC - Senator",5/15/2013,Gift,,$7.50 ,MISSOURI WONK LLC,,0,Not Amended,35880
Brian,Schmidt,May-13,"SCHMITT, ERIC - Senator",Kack Haslag - Employee or Staff,5/15/2013,Gift,,$7.50 ,MISSOURI WONK LLC,,0,Not Amended,35881
Brian,Schmidt,May-13,,"ZERR, ANNE - Representative",5/16/2013,Gift,,$7.50 ,MISSOURI WONK LLC,,0,Not Amended,35882
Brian,Schmidt,May-13,"SCHMITT, ERIC - Senator",Matt Panik - Employee or Staff,5/17/2013,Gift,,$7.50 ,MISSOURI WONK LLC,,0,Not Amended,35883
Brian,Schmidt,May-13,"MOLENDORP, CHRIS - Representative",Marybeth Bruns - Employee or Staff,5/15/2013,Gift,,$7.50 ,MISSOURI WONK LLC,,0,Not Amended,35885
Brian,Schmidt,May-13,,Mark Tucker - Public Official,5/15/2013,Gift,,$7.50 ,MISSOURI WONK LLC,,0,Not Amended,35887
Brian,Schmidt,May-13,,Don Thalhuber - Public Official,5/16/2013,Gift,,$15.00 ,MISSOURI WONK LLC,,0,Not Amended,35888
Brian,Schmidt,Jul-13,,"WOOD, DAVID  - Representative",7/31/2013,"Meals, Food, & Beverage",,$7.00 ,MISSOURI BUDGET PROJECT,,0,Not Amended,37448
Phillip ,Schnieders,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/9/2013,"Meals, Food, & Beverage",,$14.46 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31726
Phillip ,Schnieders,Jan-13,"HOUGHTON, JAY D.  - Representative",Mark Schwartz - Employee or Staff,1/9/2013,"Meals, Food, & Beverage",,$6.85 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Amended,31727
Phillip ,Schnieders,Jan-13,"HINSON, DAVE - Representative",Mark Schwartz - Employee or Staff,1/9/2013,"Meals, Food, & Beverage",,$6.85 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31728
Phillip ,Schnieders,Jan-13,,"MCKENNA, RYAN - Senator",1/9/2013,"Meals, Food, & Beverage",,$25.88 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31729
Phillip ,Schnieders,Jan-13,,"SCHMITT, ERIC - Senator",1/9/2013,"Meals, Food, & Beverage",,$25.88 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31730
Phillip ,Schnieders,Jan-13,,"SILVEY, RYAN  - Senator",1/9/2013,"Meals, Food, & Beverage",,$51.76 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31731
Phillip ,Schnieders,Jan-13,,"HOUGH, LINCOLN  - Representative",1/9/2013,"Meals, Food, & Beverage",,$25.88 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31732
Phillip ,Schnieders,Jan-13,,"HINSON, DAVE - Representative",1/9/2013,"Meals, Food, & Beverage",,$25.88 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31733
Phillip ,Schnieders,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/9/2013,"Meals, Food, & Beverage",,$25.88 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31734
Phillip ,Schnieders,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/16/2013,"Meals, Food, & Beverage",,$15.19 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31735
Phillip ,Schnieders,Jan-13,"STREAM, RICK - Representative",David Willis - Employee or Staff,1/14/2013,"Meals, Food, & Beverage",,$19.12 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31736
Phillip ,Schnieders,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/14/2013,"Meals, Food, & Beverage",,$19.12 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31738
Phillip ,Schnieders,Jan-13,"STREAM, RICK - Representative",David Willis - Employee or Staff,1/16/2013,"Meals, Food, & Beverage",,$44.85 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31739
Phillip ,Schnieders,Jan-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,1/16/2013,"Meals, Food, & Beverage",,$44.85 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31740
Phillip ,Schnieders,Jan-13,,"FUNDERBURK, DOUG - Representative",1/22/2013,"Meals, Food, & Beverage",,$95.76 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31741
Phillip ,Schnieders,Jan-13,,"HINSON, DAVE - Representative",1/22/2013,"Meals, Food, & Beverage",,$95.76 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31742
Phillip ,Schnieders,Jan-13,,"HOUGH, LINCOLN  - Representative",1/22/2013,"Meals, Food, & Beverage",,$95.76 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31743
Phillip ,Schnieders,Jan-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,1/22/2013,"Meals, Food, & Beverage",,$95.76 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31744
Phillip ,Schnieders,Jan-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,1/31/2013,"Meals, Food, & Beverage",,$22.06 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31745
Phillip ,Schnieders,Jan-13,,"SILVEY, RYAN - Senator",1/31/2013,"Meals, Food, & Beverage",,$22.06 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31746
Phillip ,Schnieders,Jan-13,"SILVEY, RYAN - Senator",Mark Schartz - Employee or Staff,1/30/2013,"Meals, Food, & Beverage",,$34.93 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31747
Phillip ,Schnieders,Jan-13,"ANDERSON, SONYA  - Representative",Scott Pierson - Employee or Staff,1/22/2013,"Meals, Food, & Beverage",,$95.76 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31748
Phillip ,Schnieders,Jan-13,"JONES, TIMOTHY W - Representative",Alex Curchin - Employee or Staff,1/14/2013,"Meals, Food, & Beverage",,$19.12 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Amended,31749
Phillip ,Schnieders,Jan-13,"JONES, TIMOTHY W - Representative",Alex Curchin - Employee or Staff,1/30/2013,"Meals, Food, & Beverage",,$34.93 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31750
Phillip ,Schnieders,Jan-13,,"HINSON, DAVE - Representative",1/29/2013,"Meals, Food, & Beverage",,$10.94 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31751
Phillip ,Schnieders,Jan-13,,"ENGLUND, VICKI LORENZ - Representative",1/29/2013,"Meals, Food, & Beverage",,$10.94 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31752
Phillip ,Schnieders,Jan-13,,"SWEARINGEN, JAY  - Representative",1/29/2013,"Meals, Food, & Beverage",,$10.94 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31753
Phillip ,Schnieders,Jan-13,,"HOUGH, LINCOLN  - Representative",1/29/2013,"Meals, Food, & Beverage",,$10.94 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31754
Phillip ,Schnieders,Jan-13,,"SCHMITT, ERIC - Senator",1/29/2013,"Meals, Food, & Beverage",,$10.94 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31755
Phillip ,Schnieders,Jan-13,,"MCKENNA, RYAN - Senator",1/29/2013,"Meals, Food, & Beverage",,$10.94 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31756
Phillip ,Schnieders,Jan-13,,"SILVEY, RYAN  - Senator",1/29/2013,"Meals, Food, & Beverage",,$10.94 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31757
Phillip ,Schnieders,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/29/2013,"Meals, Food, & Beverage",,$21.88 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31758
Phillip ,Schnieders,Jan-13,"HOUGHTON, JAY D.  - Representative",Mark Schwartz - Employee or Staff,1/9/2013,"Meals, Food, & Beverage",NULL,($6.85),MISSOURI AUTOMOBILE DEALERS ASSOCIATION,Incorrect Public Official,31727,Amended,35048
Phillip ,Schnieders,Jan-13,"SILVEY, RYAN  - Senator",Mark Schwartz - Employee or Staff,1/9/2013,"Meals, Food, & Beverage",,$6.85 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,New Entry,0,Not Amended,35049
Phillip ,Schnieders,Jan-13,"JONES, TIMOTHY W - Representative",Alex Curchin - Employee or Staff,1/14/2013,"Meals, Food, & Beverage",NULL,($19.12),MISSOURI AUTOMOBILE DEALERS ASSOCIATION,Was reimbursed for expenditure.,31749,Amended,35050
Phillip ,Schnieders,Feb-13,"JONES, TIMOTHY W - Representative",Courtney Niendick - Employee or Staff,2/25/2013,"Meals, Food, & Beverage",NULL,($71.57),MISSOURI AUTOMOBILE DEALERS ASSOCIATION,Was reimbursed for expenditure.,31783,Amended,35051
Phillip ,Schnieders,Feb-13,,"JONES, TIMOTHY W - Representative",2/25/2013,"Meals, Food, & Beverage",NULL,($71.57),MISSOURI AUTOMOBILE DEALERS ASSOCIATION,Was reimbursed for expenditure.,31776,Amended,35052
Phillip ,Schnieders,Feb-13,"JONES, TIMOTHY W - Representative",Tom Smith - Employee or Staff,2/25/2013,"Meals, Food, & Beverage",NULL,($71.57),MISSOURI AUTOMOBILE DEALERS ASSOCIATION,Was reimbursed for expenditure.,31781,Amended,35053
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,2/1/2013,"Meals, Food, & Beverage",,$13.56 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31759
Phillip ,Schnieders,Feb-13,,"RICHARD, RON  - Senator",2/5/2013,"Meals, Food, & Beverage",,$40.51 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31760
Phillip ,Schnieders,Feb-13,,"PEARCE, DAVID - Senator",2/5/2013,"Meals, Food, & Beverage",,$40.51 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31761
Phillip ,Schnieders,Feb-13,,"PEARCE, DAVID - Senator",2/6/2013,"Meals, Food, & Beverage",,$13.61 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31762
Phillip ,Schnieders,Feb-13,,"SILVEY, RYAN  - Senator",2/7/2013,"Meals, Food, & Beverage",,$16.66 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31763
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,2/7/2013,"Meals, Food, & Beverage",,$16.66 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31764
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,2/8/2013,"Meals, Food, & Beverage",,$16.68 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31765
Phillip ,Schnieders,Feb-13,"STREAM, RICK - Representative",David Willis - Employee or Staff,2/8/2013,"Meals, Food, & Beverage",,$16.68 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31766
Phillip ,Schnieders,Feb-13,"SILVEY, RYAN - Senator",Mark Schwartz - Employee or Staff,2/11/2013,"Meals, Food, & Beverage",,$12.79 ,MISSOURI AUTOMOBILE DEALERS ASSOCIATION,,0,Not Amended,31767
